Date UTC;HR (%)
24/09/00 09h00;71
24/09/00 12h00;59
24/09/00 15h00;56
24/09/00 18h00;68
24/09/00 21h00;77
25/09/00 00h00;89
25/09/00 03h00;91
25/09/00 06h00;90
25/09/00 09h00;69
25/09/00 12h00;55
25/09/00 15h00;47
25/09/00 18h00;58
25/09/00 21h00;81
26/09/00 00h00;92
26/09/00 03h00;93
26/09/00 06h00;93
26/09/00 09h00;75
26/09/00 12h00;61
26/09/00 15h00;51
26/09/00 18h00;76
26/09/00 21h00;80
27/09/00 00h00;86
27/09/00 03h00;88
27/09/00 06h00;93
27/09/00 09h00;81
27/09/00 12h00;61
27/09/00 15h00;58
27/09/00 18h00;67
27/09/00 21h00;83
28/09/00 00h00;89
28/09/00 03h00;92
28/09/00 06h00;92
28/09/00 09h00;85
28/09/00 12h00;87
28/09/00 15h00;78
28/09/00 18h00;87
28/09/00 21h00;91
29/09/00 00h00;92
29/09/00 03h00;93
29/09/00 06h00;92
29/09/00 09h00;89
29/09/00 12h00;71
29/09/00 15h00;76
29/09/00 18h00;93
29/09/00 21h00;93
30/09/00 00h00;96
30/09/00 03h00;97
30/09/00 06h00;97
30/09/00 09h00;87
30/09/00 12h00;73
30/09/00 15h00;57
30/09/00 18h00;85
30/09/00 21h00;94
01/10/00 00h00;95
01/10/00 03h00;96
01/10/00 06h00;97
01/10/00 09h00;83
01/10/00 12h00;70
01/10/00 15h00;61
01/10/00 18h00;81
01/10/00 21h00;88
02/10/00 00h00;83
02/10/00 03h00;77
02/10/00 06h00;81
02/10/00 09h00;77
02/10/00 12h00;64
02/10/00 15h00;78
02/10/00 18h00;73
02/10/00 21h00;79
03/10/00 00h00;84
03/10/00 03h00;89
03/10/00 06h00;93
03/10/00 09h00;71
03/10/00 12h00;54
03/10/00 15h00;47
03/10/00 18h00;64
03/10/00 21h00;78
04/10/00 00h00;91
04/10/00 03h00;95
04/10/00 06h00;96
04/10/00 09h00;72
04/10/00 12h00;51
04/10/00 15h00;51
04/10/00 18h00;67
04/10/00 21h00;84
05/10/00 00h00;91
05/10/00 03h00;93
05/10/00 06h00;90
05/10/00 09h00;62
05/10/00 12h00;56
05/10/00 15h00;63
05/10/00 18h00;73
05/10/00 21h00;92
06/10/00 00h00;92
06/10/00 03h00;92
06/10/00 06h00;96
06/10/00 09h00;79
06/10/00 12h00;49
06/10/00 15h00;44
06/10/00 18h00;55
06/10/00 21h00;77
07/10/00 00h00;87
07/10/00 03h00;93
07/10/00 06h00;93
07/10/00 09h00;75
07/10/00 12h00;49
07/10/00 15h00;50
07/10/00 18h00;65
07/10/00 21h00;83
08/10/00 00h00;93
08/10/00 03h00;88
08/10/00 06h00;82
08/10/00 09h00;79
08/10/00 12h00;70
08/10/00 15h00;66
08/10/00 18h00;91
08/10/00 21h00;96
09/10/00 00h00;94
09/10/00 03h00;96
09/10/00 06h00;95
09/10/00 09h00;86
09/10/00 12h00;76
09/10/00 15h00;62
09/10/00 18h00;77
09/10/00 21h00;96
10/10/00 00h00;83
10/10/00 03h00;67
10/10/00 06h00;75
10/10/00 09h00;75
10/10/00 12h00;62
10/10/00 15h00;69
10/10/00 18h00;95
10/10/00 21h00;95
11/10/00 00h00;93
11/10/00 03h00;93
11/10/00 06h00;73
11/10/00 09h00;84
11/10/00 12h00;78
11/10/00 15h00;83
11/10/00 18h00;91
11/10/00 21h00;92
12/10/00 00h00;92
12/10/00 03h00;92
12/10/00 06h00;93
12/10/00 09h00;86
12/10/00 12h00;91
12/10/00 15h00;89
12/10/00 18h00;92
12/10/00 21h00;95
13/10/00 00h00;94
13/10/00 03h00;96
13/10/00 06h00;97
13/10/00 09h00;98
13/10/00 12h00;78
13/10/00 15h00;71
13/10/00 18h00;79
13/10/00 21h00;88
14/10/00 00h00;93
14/10/00 03h00;95
14/10/00 06h00;95
14/10/00 09h00;93
14/10/00 12h00;86
14/10/00 15h00;90
14/10/00 18h00;92
14/10/00 21h00;95
15/10/00 00h00;93
15/10/00 03h00;94
15/10/00 06h00;93
15/10/00 09h00;95
15/10/00 12h00;92
15/10/00 15h00;87
15/10/00 18h00;93
15/10/00 21h00;96
16/10/00 00h00;97
16/10/00 03h00;97
16/10/00 06h00;97
16/10/00 09h00;96
16/10/00 12h00;95
16/10/00 15h00;70
16/10/00 18h00;90
16/10/00 21h00;94
17/10/00 00h00;96
17/10/00 03h00;97
17/10/00 06h00;97
17/10/00 09h00;89
17/10/00 12h00;70
17/10/00 15h00;61
17/10/00 18h00;82
17/10/00 21h00;94
18/10/00 00h00;96
18/10/00 03h00;97
18/10/00 06h00;98
18/10/00 09h00;92
18/10/00 12h00;73
18/10/00 15h00;67
18/10/00 18h00;81
18/10/00 21h00;84
19/10/00 00h00;93
19/10/00 03h00;96
19/10/00 06h00;96
19/10/00 09h00;92
19/10/00 12h00;81
19/10/00 15h00;82
19/10/00 18h00;92
19/10/00 21h00;95
20/10/00 00h00;96
20/10/00 03h00;94
20/10/00 06h00;82
20/10/00 09h00;87
20/10/00 12h00;82
20/10/00 15h00;82
20/10/00 18h00;81
20/10/00 21h00;86
21/10/00 00h00;78
21/10/00 03h00;93
21/10/00 06h00;97
21/10/00 09h00;97
21/10/00 12h00;90
21/10/00 15h00;83
21/10/00 18h00;91
21/10/00 21h00;95
22/10/00 00h00;97
22/10/00 03h00;96
22/10/00 06h00;96
22/10/00 09h00;88
22/10/00 12h00;73
22/10/00 15h00;67
22/10/00 18h00;84
22/10/00 21h00;94
23/10/00 00h00;91
23/10/00 03h00;89
23/10/00 06h00;91
23/10/00 09h00;77
23/10/00 12h00;70
23/10/00 15h00;65
23/10/00 18h00;88
23/10/00 21h00;94
24/10/00 00h00;89
24/10/00 03h00;91
24/10/00 06h00;92
24/10/00 09h00;74
24/10/00 12h00;66
24/10/00 15h00;76
24/10/00 18h00;86
24/10/00 21h00;94
25/10/00 00h00;97
25/10/00 03h00;97
25/10/00 06h00;97
25/10/00 09h00;98
25/10/00 12h00;75
25/10/00 15h00;76
25/10/00 18h00;91
25/10/00 21h00;94
26/10/00 00h00;88
26/10/00 03h00;92
26/10/00 06h00;95
26/10/00 09h00;87
26/10/00 12h00;91
26/10/00 15h00;72
26/10/00 18h00;75
26/10/00 21h00;87
27/10/00 00h00;89
27/10/00 03h00;95
27/10/00 06h00;91
27/10/00 09h0027/10/00 12h00;73
27/10/00 15h00;71
27/10/00 18h00;82
27/10/00 21h00;91
28/10/00 00h00;96
28/10/00 03h00;94
28/10/00 06h00;94
28/10/00 09h00;94
28/10/00 12h00;63
28/10/00 15h00;48
28/10/00 18h00;81
28/10/00 21h00;74
29/10/00 00h00;72
29/10/00 03h00;93
29/10/00 06h00;89
29/10/00 09h00;76
29/10/00 12h00;75
29/10/00 15h00;66
29/10/00 18h00;90
29/10/00 21h00;89
30/10/00 00h00;89
30/10/00 03h00;86
30/10/00 06h00;82
30/10/00 09h00;73
30/10/00 12h00;49
30/10/00 15h00;70
30/10/00 18h00;94
30/10/00 21h00;95
31/10/00 00h00;94
31/10/00 03h00;94
31/10/00 06h00;92
31/10/00 09h00;89
31/10/00 12h00;73
31/10/00 15h00;72
31/10/00 18h00;80
31/10/00 21h00;92
01/11/00 00h00;95
01/11/00 03h00;96
01/11/00 06h00;96
01/11/00 09h00;92
01/11/00 12h00;91
01/11/00 15h00;92
01/11/00 18h00;91
01/11/00 21h00;92
02/11/00 00h00;88
02/11/00 03h00;77
02/11/00 06h00;77
02/11/00 09h00;84
02/11/00 12h00;71
02/11/00 15h00;63
02/11/00 18h00;83
02/11/00 21h00;88
03/11/00 00h00;92
03/11/00 03h00;95
03/11/00 06h00;91
03/11/00 09h00;85
03/11/00 12h00;78
03/11/00 15h00;77
03/11/00 18h00;93
03/11/00 21h00;94
04/11/00 00h00;95
04/11/00 03h00;92
04/11/00 06h00;94
04/11/00 09h00;81
04/11/00 12h00;84
04/11/00 15h00;64
04/11/00 18h00;89
04/11/00 21h00;95
05/11/00 00h00;96
05/11/00 03h00;96
05/11/00 06h00;91
05/11/00 09h00;77
05/11/00 12h00;76
05/11/00 15h00;92
05/11/00 18h00;96
05/11/00 21h00;93
06/11/00 00h00;93
06/11/00 03h00;73
06/11/00 06h00;91
06/11/00 09h00;79
06/11/00 12h00;85
06/11/00 15h00;89
06/11/00 18h00;79
06/11/00 21h00;82
07/11/00 00h00;79
07/11/00 03h00;80
07/11/00 06h00;83
07/11/00 09h00;81
07/11/00 12h00;71
07/11/00 15h00;67
07/11/00 18h00;76
07/11/00 21h00;81
08/11/00 00h00;87
08/11/00 03h00;93
08/11/00 06h00;91
08/11/00 09h00;91
08/11/00 12h00;87
08/11/00 15h00;82
08/11/00 18h00;92
08/11/00 21h00;88
09/11/00 00h00;94
09/11/00 03h00;84
09/11/00 06h00;81
09/11/00 09h00;93
09/11/00 12h00;92
09/11/00 15h00;89
09/11/00 18h00;95
09/11/00 21h00;95
10/11/00 00h00;96
10/11/00 03h00;96
10/11/00 06h00;97
10/11/00 09h00;91
10/11/00 12h00;58
10/11/00 15h00;74
10/11/00 18h00;93
10/11/00 21h00;97
11/11/00 00h00;98
11/11/00 03h00;97
11/11/00 06h00;96
11/11/00 09h00;79
11/11/00 12h00;60
11/11/00 15h00;53
11/11/00 18h00;80
11/11/00 21h00;82
12/11/00 00h00;79
12/11/00 03h00;85
12/11/00 06h00;84
12/11/00 09h00;70
12/11/00 12h00;70
12/11/00 15h00;81
12/11/00 18h00;93
12/11/00 21h00;95
13/11/00 00h00;97
13/11/00 03h00;97
13/11/00 06h00;98
13/11/00 09h00;97
13/11/00 12h00;71
13/11/00 15h00;78
13/11/00 18h00;92
13/11/00 21h00;95
14/11/00 00h00;95
14/11/00 03h00;95
14/11/00 06h00;96
14/11/00 09h00;90
14/11/00 12h00;82
14/11/00 15h00;92
14/11/00 18h00;93
14/11/00 21h00;96
15/11/00 00h00;96
15/11/00 03h00;95
15/11/00 06h00;93
15/11/00 09h00;93
15/11/00 12h00;90
15/11/00 15h00;79
15/11/00 18h00;94
15/11/00 21h00;93
16/11/00 00h00;94
16/11/00 03h00;94
16/11/00 06h00;95
16/11/00 09h00;90
16/11/00 12h00;86
16/11/00 15h00;95
16/11/00 18h00;90
16/11/00 21h00;94
17/11/00 00h00;96
17/11/00 03h00;89
17/11/00 06h00;93
17/11/00 09h00;90
17/11/00 12h00;85
17/11/00 15h00;84
17/11/00 18h00;94
17/11/00 21h00;97
18/11/00 00h00;97
18/11/00 03h00;97
18/11/00 06h00;98
18/11/00 09h00;97
18/11/00 12h00;87
18/11/00 15h00;94
18/11/00 18h00;95
18/11/00 21h00;97
19/11/00 00h00;97
19/11/00 03h00;97
19/11/00 06h00;96
19/11/00 09h00;96
19/11/00 12h00;90
19/11/00 15h00;71
19/11/00 18h00;87
19/11/00 21h00;91
20/11/00 00h00;93
20/11/00 03h00;96
20/11/00 06h00;90
20/11/00 09h00;92
20/11/00 12h00;91
20/11/00 15h00;88
20/11/00 18h00;96
20/11/00 21h00;96
21/11/00 00h00;88
21/11/00 03h00;94
21/11/00 06h00;97
21/11/00 09h00;96
21/11/00 12h00;94
21/11/00 15h00;87
21/11/00 18h00;95
21/11/00 21h00;96
22/11/00 00h00;91
22/11/00 03h00;92
22/11/00 06h00;91
22/11/00 09h00;81
22/11/00 12h00;79
22/11/00 15h00;83
22/11/00 18h00;95
22/11/00 21h00;96
23/11/00 00h00;90
23/11/00 03h00;87
23/11/00 06h00;94
23/11/00 09h00;95
23/11/00 12h00;91
23/11/00 15h00;83
23/11/00 18h00;87
23/11/00 21h00;93
24/11/00 00h00;95
24/11/00 03h00;96
24/11/00 06h00;97
24/11/00 09h00;89
24/11/00 12h00;86
24/11/00 15h00;90
24/11/00 18h00;94
24/11/00 21h00;88
25/11/00 00h00;91
25/11/00 03h00;96
25/11/00 06h00;95
25/11/00 09h00;93
25/11/00 12h00;91
25/11/00 15h00;87
25/11/00 18h00;92
25/11/00 21h00;77
26/11/00 00h00;87
26/11/00 03h00;87
26/11/00 06h00;81
26/11/00 09h00;65
26/11/00 12h00;59
26/11/00 15h00;73
26/11/00 18h00;84
26/11/00 21h00;92
27/11/00 00h00;89
27/11/00 03h00;95
27/11/00 06h00;96
27/11/00 09h00;98
27/11/00 12h00;91
27/11/00 15h00;78
27/11/00 18h00;90
27/11/00 21h00;97
28/11/00 00h00;96
28/11/00 03h00;94
28/11/00 06h00;91
28/11/00 09h00;84
28/11/00 12h00;71
28/11/00 15h00;76
28/11/00 18h00;80
28/11/00 21h00;79
29/11/00 00h00;84
29/11/00 03h00;85
29/11/00 06h00;85
29/11/00 09h00;82
29/11/00 12h00;89
29/11/00 15h00;90
29/11/00 18h00;92
29/11/00 21h00;95
30/11/00 00h00;95
30/11/00 03h00;95
30/11/00 06h00;95
30/11/00 09h00;95
30/11/00 12h00;82
30/11/00 15h00;81
30/11/00 18h00;89
30/11/00 21h00;87
01/12/00 00h00;87
01/12/00 03h00;83
01/12/00 06h00;88
01/12/00 09h00;87
01/12/00 12h00;89
01/12/00 15h00;77
01/12/00 18h00;85
01/12/00 21h00;95
02/12/00 00h00;91
02/12/00 03h00;95
02/12/00 06h00;95
02/12/00 09h00;96
02/12/00 12h00;90
02/12/00 15h00;90
02/12/00 18h00;95
02/12/00 21h00;94
03/12/00 00h00;94
03/12/00 03h00;95
03/12/00 06h00;95
03/12/00 09h00;95
03/12/00 12h00;71
03/12/00 15h00;63
03/12/00 18h00;79
03/12/00 21h00;72
04/12/00 00h00;75
04/12/00 03h00;71
04/12/00 06h00;78
04/12/00 09h00;74
04/12/00 12h00;68
04/12/00 15h00;74
04/12/00 18h00;82
04/12/00 21h00;85
05/12/00 00h00;80
05/12/00 03h00;82
05/12/00 06h00;81
05/12/00 09h00;77
05/12/00 12h00;72
05/12/00 15h00;66
05/12/00 18h00;77
05/12/00 21h00;86
06/12/00 00h00;87
06/12/00 03h00;89
06/12/00 06h00;89
06/12/00 09h00;85
06/12/00 12h00;52
06/12/00 15h00;47
06/12/00 18h00;65
06/12/00 21h00;81
07/12/00 00h00;86
07/12/00 03h00;91
07/12/00 06h00;92
07/12/00 09h00;81
07/12/00 12h00;71
07/12/00 15h00;60
07/12/00 18h00;50
07/12/00 21h00;70
08/12/00 00h00;89
08/12/00 03h00;92
08/12/00 06h00;92
08/12/00 09h00;86
08/12/00 12h00;57
08/12/00 15h00;49
08/12/00 18h00;72
08/12/00 21h00;86
09/12/00 00h00;95
09/12/00 03h00;95
09/12/00 06h00;95
09/12/00 09h00;91
09/12/00 12h00;66
09/12/00 15h00;59
09/12/00 18h00;77
09/12/00 21h00;67
10/12/00 00h00;62
10/12/00 03h00;62
10/12/00 06h00;62
10/12/00 09h00;75
10/12/00 12h00;73
10/12/00 15h00;68
10/12/00 18h00;87
10/12/00 21h00;95
11/12/00 00h00;91
11/12/00 03h00;95
11/12/00 06h00;82
11/12/00 09h00;77
11/12/00 12h00;53
11/12/00 15h00;51
11/12/00 18h00;74
11/12/00 21h00;84
12/12/00 00h00;91
12/12/00 03h00;91
12/12/00 06h00;85
12/12/00 09h00;88
12/12/00 12h00;77
12/12/00 15h00;64
12/12/00 18h00;64
12/12/00 21h00;41
13/12/00 00h00;74
13/12/00 03h00;76
13/12/00 06h00;88
13/12/00 09h00;86
13/12/00 12h00;72
13/12/00 15h00;67
13/12/00 18h00;81
13/12/00 21h00;84
14/12/00 00h00;89
14/12/00 03h00;84
14/12/00 06h00;92
14/12/00 09h00;95
14/12/00 12h00;96
14/12/00 15h00;91
14/12/00 18h00;90
14/12/00 21h00;95
15/12/00 00h00;86
15/12/00 03h00;92
15/12/00 06h00;88
15/12/00 09h00;90
15/12/00 12h00;70
15/12/00 15h00;81
15/12/00 18h00;88
15/12/00 21h00;94
16/12/00 00h00;95
16/12/00 03h00;95
16/12/00 06h00;95
16/12/00 09h00;95
16/12/00 12h00;91
16/12/00 15h00;92
16/12/00 18h00;96
16/12/00 21h00;96
17/12/00 00h00;96
17/12/00 03h00;96
17/12/00 06h00;96
17/12/00 09h00;96
17/12/00 12h00;82
17/12/00 15h00;85
17/12/00 18h00;82
17/12/00 21h00;84
18/12/00 00h00;86
18/12/00 03h00;87
18/12/00 06h00;88
18/12/00 09h00;85
18/12/00 12h00;62
18/12/00 15h00;82
18/12/00 18h00;89
18/12/00 21h00;86
19/12/00 00h00;94
19/12/00 03h00;89
19/12/00 06h00;89
19/12/00 09h00;87
19/12/00 12h00;78
19/12/00 15h00;79
19/12/00 18h00;88
19/12/00 21h00;92
20/12/00 00h00;92
20/12/00 03h00;94
20/12/00 06h00;95
20/12/00 09h00;95
20/12/00 12h00;83
20/12/00 15h00;69
20/12/00 18h00;83
20/12/00 21h00;92
21/12/00 00h00;92
21/12/00 03h00;91
21/12/00 06h00;95
21/12/00 09h00;90
21/12/00 12h00;73
21/12/00 15h00;69
21/12/00 18h00;71
21/12/00 21h00;75
22/12/00 00h00;82
22/12/00 03h00;83
22/12/00 06h00;79
22/12/00 09h00;76
22/12/00 12h00;65
22/12/00 15h00;64
22/12/00 18h00;72
22/12/00 21h00;74
23/12/00 00h00;74
23/12/00 03h00;72
23/12/00 06h00;72
23/12/00 09h00;70
23/12/00 12h00;65
23/12/00 15h00;68
23/12/00 18h00;76
23/12/00 21h00;79
24/12/00 00h00;87
24/12/00 03h00;87
24/12/00 06h00;88
24/12/00 09h00;94
24/12/00 12h00;75
24/12/00 15h00;71
24/12/00 18h00;83
24/12/00 21h00;80
25/12/00 00h00;90
25/12/00 03h00;93
25/12/00 06h00;93
25/12/00 09h00;92
25/12/00 12h00;85
25/12/00 15h00;65
25/12/00 18h00;81
25/12/00 21h00;85
26/12/00 00h00;83
26/12/00 03h00;92
26/12/00 06h0026/12/00 09h00;76
26/12/00 12h00;65
26/12/00 15h00;61
26/12/00 18h00;60
26/12/00 21h00;75
27/12/00 00h00;82
27/12/00 03h00;91
27/12/00 06h00;94
27/12/00 09h00;95
27/12/00 12h00;91
27/12/00 15h00;69
27/12/00 18h00;93
27/12/00 21h00;95
28/12/00 00h00;87
28/12/00 03h00;90
28/12/00 06h00;94
28/12/00 09h00;86
28/12/00 12h00;83
28/12/00 15h00;87
28/12/00 18h00;91
28/12/00 21h00;91
29/12/00 00h00;93
29/12/00 03h00;94
29/12/00 06h00;95
29/12/00 09h00;95
29/12/00 12h00;79
29/12/00 15h00;80
29/12/00 18h00;82
29/12/00 21h00;92
30/12/00 00h00;95
30/12/00 03h00;95
30/12/00 06h00;91
30/12/00 09h00;87
30/12/00 12h00;71
30/12/00 15h00;60
30/12/00 18h00;77
30/12/00 21h00;86
31/12/00 00h00;92
31/12/00 03h00;93
31/12/00 06h00;94
31/12/00 09h00;84
31/12/00 12h00;65
31/12/00 15h00;54
31/12/00 18h00;55
31/12/00 21h00;68
01/01/01 00h00;69
01/01/01 03h00;65
01/01/01 06h00;61
01/01/01 09h00;68
01/01/01 12h00;73
01/01/01 15h00;69
01/01/01 18h00;65
01/01/01 21h00;72
02/01/01 00h00;57
02/01/01 03h00;55
02/01/01 06h00;62
02/01/01 09h00;67
02/01/01 12h00;66
02/01/01 15h00;75
02/01/01 18h00;80
02/01/01 21h00;76
03/01/01 00h00;82
03/01/01 03h00;81
03/01/01 06h00;86
03/01/01 09h00;91
03/01/01 12h00;68
03/01/01 15h00;64
03/01/01 18h00;81
03/01/01 21h00;86
04/01/01 00h00;79
04/01/01 03h00;82
04/01/01 06h00;80
04/01/01 09h00;70
04/01/01 12h00;72
04/01/01 15h00;67
04/01/01 18h00;63
04/01/01 21h00;65
05/01/01 00h00;57
05/01/01 03h00;47
05/01/01 06h00;79
05/01/01 09h00;81
05/01/01 12h00;78
05/01/01 15h00;84
05/01/01 18h00;94
05/01/01 21h00;79
06/01/01 00h00;77
06/01/01 03h00;79
06/01/01 06h00;82
06/01/01 09h00;89
06/01/01 12h00;90
06/01/01 15h00;89
06/01/01 18h00;93
06/01/01 21h00;93
07/01/01 00h00;93
07/01/01 03h00;94
07/01/01 06h00;92
07/01/01 09h00;93
07/01/01 12h00;85
07/01/01 15h00;88
07/01/01 18h00;82
07/01/01 21h00;86
08/01/01 00h00;92
08/01/01 03h00;92
08/01/01 06h00;93
08/01/01 09h00;89
08/01/01 12h00;66
08/01/01 15h00;63
08/01/01 18h00;86
08/01/01 21h00;91
09/01/01 00h00;93
09/01/01 03h00;93
09/01/01 06h00;88
09/01/01 09h00;81
09/01/01 12h00;64
09/01/01 15h00;58
09/01/01 18h00;76
09/01/01 21h00;75
10/01/01 00h00;78
10/01/01 03h00;78
10/01/01 06h00;79
10/01/01 09h00;78
10/01/01 12h00;55
10/01/01 15h00;55
10/01/01 18h00;69
10/01/01 21h00;73
11/01/01 00h00;69
11/01/01 03h00;72
11/01/01 06h00;78
11/01/01 09h00;81
11/01/01 12h00;78
11/01/01 15h0011/01/01 18h00;86
11/01/01 21h00;94
12/01/01 00h00;92
12/01/01 03h00;93
12/01/01 06h00;94
12/01/01 09h00;95
12/01/01 12h00;77
12/01/01 15h00;77
12/01/01 18h00;93
12/01/01 21h00;94
13/01/01 00h00;94
13/01/01 03h00;95
13/01/01 06h00;95
13/01/01 09h00;95
13/01/01 12h00;95
13/01/01 15h00;86
13/01/01 18h00;86
13/01/01 21h00;82
14/01/01 00h00;87
14/01/01 03h00;87
14/01/01 06h00;88
14/01/01 09h00;89
14/01/01 12h00;81
14/01/01 15h00;79
14/01/01 18h00;81
14/01/01 21h00;81
15/01/01 00h00;85
15/01/01 03h00;85
15/01/01 06h00;86
15/01/01 09h00;87
15/01/01 12h00;84
15/01/01 15h00;83
15/01/01 18h00;90
15/01/01 21h00;92
16/01/01 00h00;90
16/01/01 03h00;93
16/01/01 06h00;95
16/01/01 09h00;95
16/01/01 12h00;80
16/01/01 15h00;65
16/01/01 18h00;79
16/01/01 21h00;91
17/01/01 00h00;93
17/01/01 03h00;89
17/01/01 06h00;93
17/01/01 09h00;92
17/01/01 12h00;83
17/01/01 15h00;78
17/01/01 18h00;88
17/01/01 21h00;90
18/01/01 00h00;92
18/01/01 03h00;91
18/01/01 06h00;86
18/01/01 09h00;85
18/01/01 12h00;85
18/01/01 15h00;92
18/01/01 18h00;93
18/01/01 21h00;93
19/01/01 00h00;94
19/01/01 03h00;94
19/01/01 06h00;94
19/01/01 09h00;95
19/01/01 12h00;95
19/01/01 15h00;85
19/01/01 18h00;95
19/01/01 21h00;95
20/01/01 00h00;95
20/01/01 03h00;94
20/01/01 06h00;95
20/01/01 09h00;91
20/01/01 12h00;83
20/01/01 15h00;89
20/01/01 18h00;94
20/01/01 21h00;95
21/01/01 00h00;95
21/01/01 03h00;95
21/01/01 06h00;95
21/01/01 09h00;96
21/01/01 12h00;89
21/01/01 15h00;77
21/01/01 18h00;85
21/01/01 21h00;94
22/01/01 00h00;95
22/01/01 03h00;95
22/01/01 06h00;93
22/01/01 09h00;89
22/01/01 12h00;75
22/01/01 15h00;88
22/01/01 18h00;91
22/01/01 21h00;86
23/01/01 00h00;93
23/01/01 03h00;93
23/01/01 06h00;90
23/01/01 09h00;74
23/01/01 12h00;68
23/01/01 15h00;61
23/01/01 18h00;69
23/01/01 21h00;71
24/01/01 00h00;71
24/01/01 03h00;82
24/01/01 06h00;93
24/01/01 09h00;94
24/01/01 12h00;79
24/01/01 15h00;63
24/01/01 18h00;77
24/01/01 21h00;76
25/01/01 00h00;85
25/01/01 03h00;92
25/01/01 06h00;94
25/01/01 09h00;92
25/01/01 12h00;68
25/01/01 15h00;88
25/01/01 18h00;88
25/01/01 21h00;91
26/01/01 00h00;92
26/01/01 03h00;93
26/01/01 06h00;88
26/01/01 09h00;84
26/01/01 12h00;66
26/01/01 15h00;84
26/01/01 18h00;93
26/01/01 21h00;90
27/01/01 00h00;79
27/01/01 03h00;84
27/01/01 06h00;83
27/01/01 09h00;84
27/01/01 12h00;60
27/01/01 15h00;66
27/01/01 18h00;81
27/01/01 21h00;85
28/01/01 00h00;77
28/01/01 03h00;92
28/01/01 06h00;93
28/01/01 09h00;94
28/01/01 12h00;82
28/01/01 15h00;73
28/01/01 18h00;84
28/01/01 21h00;81
29/01/01 00h00;77
29/01/01 03h00;82
29/01/01 06h00;85
29/01/01 09h00;84
29/01/01 12h00;58
29/01/01 15h00;53
29/01/01 18h00;68
29/01/01 21h00;81
30/01/01 00h00;87
30/01/01 03h00;93
30/01/01 06h00;94
30/01/01 09h00;94
30/01/01 12h00;63
30/01/01 15h00;66
30/01/01 18h00;84
30/01/01 21h00;95
31/01/01 00h00;93
31/01/01 03h00;95
31/01/01 06h00;94
31/01/01 09h00;91
31/01/01 12h00;74
31/01/01 15h00;72
31/01/01 18h00;88
31/01/01 21h00;91
01/02/01 00h00;91
01/02/01 03h00;90
01/02/01 06h00;90
01/02/01 09h00;79
01/02/01 12h00;63
01/02/01 15h00;51
01/02/01 18h00;58
01/02/01 21h00;69
02/02/01 00h00;87
02/02/01 03h00;94
02/02/01 06h00;80
02/02/01 09h00;74
02/02/01 12h00;86
02/02/01 15h00;88
02/02/01 18h00;95
02/02/01 21h00;94
03/02/01 00h00;96
03/02/01 03h00;96
03/02/01 06h00;93
03/02/01 09h00;93
03/02/01 12h00;93
03/02/01 15h00;85
03/02/01 18h00;93
03/02/01 21h00;91
04/02/01 00h00;96
04/02/01 03h00;95
04/02/01 06h00;95
04/02/01 09h00;90
04/02/01 12h00;56
04/02/01 15h00;46
04/02/01 18h00;65
04/02/01 21h00;70
05/02/01 00h00;73
05/02/01 03h00;74
05/02/01 06h00;77
05/02/01 09h00;79
05/02/01 12h00;55
05/02/01 15h00;54
05/02/01 18h00;64
05/02/01 21h00;54
06/02/01 00h00;60
06/02/01 03h00;58
06/02/01 06h00;63
06/02/01 09h00;65
06/02/01 12h00;63
06/02/01 15h00;67
06/02/01 18h00;69
06/02/01 21h00;74
07/02/01 00h00;80
07/02/01 03h00;88
07/02/01 06h00;73
07/02/01 09h00;80
07/02/01 12h00;71
07/02/01 15h00;69
07/02/01 18h00;46
07/02/01 21h00;79
08/02/01 00h00;88
08/02/01 03h00;73
08/02/01 06h00;82
08/02/01 09h00;88
08/02/01 12h00;86
08/02/01 15h00;86
08/02/01 18h00;80
08/02/01 21h00;73
09/02/01 00h00;63
09/02/01 03h00;79
09/02/01 06h00;81
09/02/01 09h00;76
09/02/01 12h00;45
09/02/01 15h00;50
09/02/01 18h00;59
09/02/01 21h00;86
10/02/01 00h00;90
10/02/01 03h00;85
10/02/01 06h00;76
10/02/01 09h00;69
10/02/01 12h00;65
10/02/01 15h00;95
10/02/01 18h00;94
10/02/01 21h00;94
11/02/01 00h00;94
11/02/01 03h00;94
11/02/01 06h00;94
11/02/01 09h00;94
11/02/01 12h00;89
11/02/01 15h00;71
11/02/01 18h00;82
11/02/01 21h00;94
12/02/01 00h00;95
12/02/01 03h00;94
12/02/01 06h00;94
12/02/01 09h00;94
12/02/01 12h00;57
12/02/01 15h00;50
12/02/01 18h00;80
12/02/01 21h00;86
13/02/01 00h00;73
13/02/01 03h00;74
13/02/01 06h00;77
13/02/01 09h00;77
13/02/01 12h00;74
13/02/01 15h00;73
13/02/01 18h00;72
13/02/01 21h00;78
14/02/01 00h00;79
14/02/01 03h00;79
14/02/01 06h00;80
14/02/01 09h00;76
14/02/01 12h00;67
14/02/01 15h00;61
14/02/01 18h00;73
14/02/01 21h00;82
15/02/01 00h00;94
15/02/01 03h00;93
15/02/01 06h00;94
15/02/01 09h00;87
15/02/01 12h00;58
15/02/01 15h00;46
15/02/01 18h00;61
15/02/01 21h00;86
16/02/01 00h00;94
16/02/01 03h00;94
16/02/01 06h00;94
16/02/01 09h00;94
16/02/01 12h00;62
16/02/01 15h00;64
16/02/01 18h00;66
16/02/01 21h00;85
17/02/01 00h00;85
